YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET
2019,10,6,19,14.48,-6.25,4.12
2019,10,6,20,13.17,-6.27,3.45
2019,10,6,21,12.08,-5.89,3.1
2019,10,6,22,11.18,-5.33,2.92
2019,10,6,23,10.36,-4.62,2.87
2019,10,7,0,9.71,-3.93,2.89
2019,10,7,1,9.23,-3.42,2.9
2019,10,7,2,8.82,-3.09,2.87
2019,10,7,3,8.45,-2.84,2.8
2019,10,7,4,8.12,-2.65,2.73
2019,10,7,5,7.86,-2.49,2.69
2019,10,7,6,9.24,-2.31,3.47
2019,10,7,7,13.84,-2.06,5.9
2019,10,7,8,17.88,-1.53,8.18
2019,10,7,9,20.57,-4.6,7.98
2019,10,7,10,22.54,-6.94,7.8
2019,10,7,11,24.01,-8.15,7.93
2019,10,7,12,24.83,-8.52,8.15
2019,10,7,13,25.07,-8.32,8.37
2019,10,7,14,24.8,-7.83,8.49
2019,10,7,15,23.94,-7.22,8.36
2019,10,7,16,22.32,-6.53,7.9
2019,10,7,17,17.5,-5.71,5.89
2019,10,7,18,15.43,-5.1,5.16
2019,10,7,19,14.58,-4.6,4.98
2019,10,7,20,13.83,-4.2,4.81
2019,10,7,21,13.15,-3.86,4.65
2019,10,7,22,12.56,-3.52,4.52
2019,10,7,23,12.23,-3.1,4.56
2019,10,8,0,11.98,-2.6,4.69
2019,10,8,1,11.49,-2.04,4.73
2019,10,8,2,11.18,-1.46,4.86
2019,10,8,3,11.0,-0.85,5.08
2019,10,8,4,10.94,-0.18,5.37
2019,10,8,5,10.99,0.48,5.73
2019,10,8,6,11.78,1.12,6.45
2019,10,8,7,15.52,1.72,8.62
2019,10,8,8,19.3,2.86,11.08
2019,10,8,9,21.61,2.7,12.15
2019,10,8,10,23.08,1.98,12.53
2019,10,8,11,24.19,1.29,12.74
2019,10,8,12,24.94,0.69,12.82
2019,10,8,13,25.33,0.15,12.73
2019,10,8,14,25.24,-0.28,12.48
2019,10,8,15,24.62,-0.5,12.06
2019,10,8,16,23.26,-0.37,11.44
2019,10,8,17,19.08,0.12,9.6
2019,10,8,18,17.62,0.58,9.1
2019,10,8,19,16.83,1.06,8.95
2019,10,8,20,16.26,1.5,8.88
2019,10,8,21,15.28,1.9,8.59
2019,10,8,22,14.65,2.19,8.43
2019,10,8,23,13.76,2.34,8.05
2019,10,9,0,12.79,2.31,7.55
2019,10,9,1,11.81,2.14,6.98
2019,10,9,2,11.08,1.92,6.5
2019,10,9,3,10.46,1.76,6.11
2019,10,9,4,9.91,1.64,5.77
2019,10,9,5,9.47,1.55,5.51
2019,10,9,6,10.65,1.49,6.07
2019,10,9,7,14.62,1.44,8.02
2019,10,9,8,18.65,1.1,9.88
2019,10,9,9,21.94,0.33,11.14
2019,10,9,10,23.56,-0.63,11.47
2019,10,9,11,24.76,-1.85,11.46
2019,10,9,12,25.44,-3.17,11.13
2019,10,9,13,25.64,-4.48,10.58
2019,10,9,14,25.34,-5.49,9.93
2019,10,9,15,24.48,-6.15,9.17
2019,10,9,16,22.82,-6.4,8.21
2019,10,9,17,18.08,-6.2,5.94
2019,10,9,18,16.62,-6.13,5.25
2019,10,9,19,15.92,-5.96,4.98
2019,10,9,20,14.97,-5.39,4.79
2019,10,9,21,13.69,-4.03,4.83
2019,10,9,22,12.34,-1.72,5.31
2019,10,9,23,11.12,1.17,6.15
2019,10,10,0,10.08,4.3,7.19
2019,10,10,1,9.23,6.5,7.87
2019,10,10,2,8.55,7.78,8.17
2019,10,10,3,8.03,8.48,8.26
2019,10,10,4,7.91,8.69,8.3
2019,10,10,5,8.34,8.64,8.49
2019,10,10,6,9.08,8.43,8.75
2019,10,10,7,11.12,8.38,9.76
2019,10,10,8,15.01,7.92,11.47
2019,10,10,9,20.1,4.36,12.23
2019,10,10,10,22.7,3.2,12.95
2019,10,10,11,24.14,2.79,13.46
2019,10,10,12,25.02,2.26,13.64
2019,10,10,13,25.44,1.58,13.51
2019,10,10,14,25.39,0.85,13.12
2019,10,10,15,24.78,0.19,12.48
2019,10,10,16,23.4,-0.31,11.55
2019,10,10,17,18.85,-0.4,9.23
2019,10,10,18,17.02,-0.31,8.36
2019,10,10,19,16.08,-0.0,8.04
2019,10,10,20,15.08,0.33,7.71
2019,10,10,21,13.92,0.48,7.2
2019,10,10,22,12.87,0.24,6.55
2019,10,10,23,12.07,-0.24,5.91
2019,10,11,0,11.47,-0.62,5.42
2019,10,11,1,10.98,-0.83,5.08
2019,10,11,2,10.54,-0.95,4.79
2019,10,11,3,10.11,-1.06,4.52
2019,10,11,4,9.66,-1.14,4.26
2019,10,11,5,9.19,-1.13,4.03
2019,10,11,6,10.19,-0.99,4.61
2019,10,11,7,14.05,-0.88,6.58
2019,10,11,8,17.86,-1.73,8.06
2019,10,11,9,21.55,-2.6,9.48
2019,10,11,10,23.96,-3.09,10.44
2019,10,11,11,25.59,-3.6,11.0
2019,10,11,12,26.65,-4.09,11.29
2019,10,11,13,27.22,-4.57,11.33
2019,10,11,14,27.23,-4.96,11.13
2019,10,11,15,26.61,-5.24,10.69
2019,10,11,16,24.72,-5.04,9.83
2019,10,11,17,20.8,-5.03,7.88
2019,10,11,18,19.46,-4.95,7.26
2019,10,11,19,18.4,-4.85,6.77
2019,10,11,20,17.21,-4.61,6.3
2019,10,11,21,15.94,-4.27,5.83
2019,10,11,22,14.83,-4.04,5.4
2019,10,11,23,13.84,-4.04,4.9
2019,10,12,0,13.01,-4.26,4.38
2019,10,12,1,12.17,-4.55,3.81
2019,10,12,2,11.43,-4.81,3.3
2019,10,12,3,10.93,-5.08,2.92
2019,10,12,4,10.63,-5.33,2.65
2019,10,12,5,10.57,-5.51,2.53
2019,10,12,6,10.98,-5.54,2.72
2019,10,12,7,14.41,-5.52,4.45
2019,10,12,8,17.79,-5.52,6.13
2019,10,12,9,22.66,-5.87,8.4
2019,10,12,10,24.54,-6.32,9.11
2019,10,12,11,25.69,-6.95,9.37
2019,10,12,12,26.34,-7.53,9.4
2019,10,12,13,26.44,-7.87,9.29
2019,10,12,14,25.88,-7.86,9.01
2019,10,12,15,24.94,-7.35,8.8
2019,10,12,16,22.98,-6.03,8.48
2019,10,12,17,19.47,-4.98,7.24
2019,10,12,18,17.71,-3.91,6.9
2019,10,12,19,16.19,-1.74,7.23
2019,10,12,20,14.43,1.58,8.01
2019,10,12,21,12.65,4.76,8.71
2019,10,12,22,11.36,7.15,9.26
2019,10,12,23,10.98,8.6,9.79
2019,10,13,0,11.27,9.16,10.22
2019,10,13,1,11.33,8.87,10.11
2019,10,13,2,11.2,8.45,9.83
2019,10,13,3,10.65,8.11,9.38
2019,10,13,4,9.91,7.89,8.9
2019,10,13,5,9.3,7.73,8.51
2019,10,13,6,9.44,7.51,8.48
2019,10,13,7,10.85,7.03,8.94
2019,10,13,8,12.93,6.2,9.57
2019,10,13,9,15.32,5.23,10.27
2019,10,13,10,17.41,4.4,10.9
2019,10,13,11,18.93,3.93,11.43
2019,10,13,12,19.85,3.71,11.78
2019,10,13,13,20.13,3.59,11.86
2019,10,13,14,19.64,3.57,11.61
2019,10,13,15,18.45,3.6,11.03
2019,10,13,16,16.4,3.69,10.05
2019,10,13,17,13.63,3.93,8.78
2019,10,13,18,11.54,4.3,7.92
2019,10,13,19,10.17,4.76,7.47
2019,10,13,20,9.19,5.12,7.15
2019,10,13,21,8.46,5.3,6.88
2019,10,13,22,7.89,5.37,6.63
2019,10,13,23,7.34,5.37,6.36
2019,10,14,0,6.92,5.33,6.12
2019,10,14,1,6.64,5.26,5.94
2019,10,14,2,6.47,5.19,5.83
2019,10,14,3,6.39,5.13,5.76
2019,10,14,4,6.37,5.11,5.74
2019,10,14,5,6.35,5.11,5.73
2019,10,14,6,7.5,5.13,6.32
2019,10,14,7,10.95,5.22,8.08
2019,10,14,8,14.28,5.55,9.91
2019,10,14,9,16.88,5.54,11.21
2019,10,14,10,18.77,5.24,12.01
2019,10,14,11,20.03,4.86,12.44
2019,10,14,12,20.77,4.35,12.56
2019,10,14,13,21.04,3.9,12.47
2019,10,14,14,20.85,3.64,12.25
2019,10,14,15,20.18,3.5,11.84
2019,10,14,16,18.84,3.52,11.19
2019,10,14,17,15.22,3.83,9.52
2019,10,14,18,13.67,4.0,8.83
2019,10,14,19,12.73,3.88,8.3
2019,10,14,20,11.65,3.2,7.43
2019,10,14,21,10.61,2.04,6.33
2019,10,14,22,9.65,1.01,5.33
2019,10,14,23,8.84,0.34,4.59
2019,10,15,0,8.24,-0.05,4.09
2019,10,15,1,7.84,-0.22,3.81
2019,10,15,2,7.55,-0.31,3.62
2019,10,15,3,7.26,-0.38,3.44
2019,10,15,4,6.94,-0.44,3.25
2019,10,15,5,6.65,-0.47,3.08
2019,10,15,6,7.39,-0.36,3.51
2019,10,15,7,11.34,-0.16,5.59
2019,10,15,8,15.4,0.48,7.94
2019,10,15,9,18.33,1.24,9.79
2019,10,15,10,20.26,1.15,10.71
2019,10,15,11,21.71,0.45,11.08
2019,10,15,12,22.65,-0.36,11.15
2019,10,15,13,23.09,-1.21,10.94
2019,10,15,14,23.14,-2.01,10.57
2019,10,15,15,22.63,-2.7,9.97
2019,10,15,16,21.15,-2.97,9.09
2019,10,15,17,17.03,-2.98,7.02
2019,10,15,18,15.15,-2.77,6.19
2019,10,15,19,13.9,-2.29,5.81
2019,10,15,20,12.72,-1.63,5.55
2019,10,15,21,11.54,-0.89,5.33
2019,10,15,22,10.48,-0.17,5.15
2019,10,15,23,9.66,0.35,5.01
2019,10,16,0,9.1,0.69,4.9
2019,10,16,1,8.87,0.88,4.87
2019,10,16,2,8.91,0.98,4.94
2019,10,16,3,8.99,1.03,5.01
2019,10,16,4,8.96,1.01,4.99
2019,10,16,5,8.8,0.97,4.88
2019,10,16,6,9.08,0.92,5.0
2019,10,16,7,11.93,0.87,6.4
2019,10,16,8,15.42,0.37,7.9
2019,10,16,9,19.85,-2.84,8.51
2019,10,16,10,21.72,-4.45,8.63
2019,10,16,11,22.97,-5.38,8.79
2019,10,16,12,23.75,-6.16,8.8
2019,10,16,13,24.08,-6.7,8.69
2019,10,16,14,23.95,-7.1,8.42
2019,10,16,15,23.22,-7.35,7.94
2019,10,16,16,21.17,-7.08,7.05
2019,10,16,17,17.15,-6.91,5.12
2019,10,16,18,15.94,-6.8,4.57
2019,10,16,19,15.09,-6.52,4.29
2019,10,16,20,14.15,-6.02,4.06
2019,10,16,21,13.3,-5.38,3.96
2019,10,16,22,12.72,-4.76,3.98
2019,10,16,23,12.17,-4.27,3.95
2019,10,17,0,11.73,-3.92,3.9
2019,10,17,1,11.28,-3.63,3.82
2019,10,17,2,10.74,-3.32,3.71
2019,10,17,3,10.19,-2.92,3.64
2019,10,17,4,9.79,-2.44,3.67
2019,10,17,5,9.37,-1.91,3.73
2019,10,17,6,9.29,-1.31,3.98
2019,10,17,7,11.68,-0.72,5.48
2019,10,17,8,15.79,-1.26,7.26
2019,10,17,9,20.48,-3.55,8.47
2019,10,17,10,22.26,-4.43,8.91
2019,10,17,11,23.45,-4.9,9.28
2019,10,17,12,24.11,-5.23,9.44
2019,10,17,13,24.26,-5.52,9.37
2019,10,17,14,23.8,-5.77,9.01
2019,10,17,15,22.84,-5.94,8.45
2019,10,17,16,21.21,-5.48,7.87
2019,10,17,17,18.42,-5.67,6.37
2019,10,17,18,17.12,-5.6,5.76
2019,10,17,19,15.87,-5.06,5.4
2019,10,17,20,15.07,-4.05,5.51
2019,10,17,21,14.41,-2.84,5.79
2019,10,17,22,13.8,-2.01,5.9
2019,10,17,23,13.3,-1.64,5.83
2019,10,18,0,12.86,-1.59,5.64
2019,10,18,1,12.55,-1.68,5.44
2019,10,18,2,12.26,-1.78,5.23
2019,10,18,3,11.82,-1.85,4.99
2019,10,18,4,11.36,-1.85,4.75
2019,10,18,5,10.55,-1.85,4.35
2019,10,18,6,10.19,-1.87,4.15
2019,10,18,7,13.23,-1.96,5.63
2019,10,18,8,17.44,-3.2,7.12
2019,10,18,9,20.44,-3.85,8.29
2019,10,18,10,22.09,-4.26,8.91
2019,10,18,11,23.08,-4.3,9.39
2019,10,18,12,23.65,-3.99,9.83
2019,10,18,13,23.81,-3.37,10.22
2019,10,18,14,23.59,-2.49,10.55
2019,10,18,15,22.83,-1.44,10.69
2019,10,18,16,21.2,-0.32,10.44
2019,10,18,17,17.18,0.6,8.89
2019,10,18,18,15.67,0.98,8.33
2019,10,18,19,14.94,1.09,8.01
2019,10,18,20,14.65,1.08,7.87
2019,10,18,21,14.55,0.98,7.76
2019,10,18,22,14.4,0.77,7.58
2019,10,18,23,14.18,0.52,7.35
2019,10,19,0,13.96,0.27,7.12
2019,10,19,1,13.23,0.12,6.67
2019,10,19,2,12.2,0.05,6.12
2019,10,19,3,11.18,0.03,5.6
2019,10,19,4,10.4,-0.0,5.2
2019,10,19,5,10.3,-0.05,5.13
2019,10,19,6,10.75,-0.06,5.35
2019,10,19,7,12.21,0.01,6.11
2019,10,19,8,14.37,-0.09,7.14
2019,10,19,9,19.4,-0.6,9.4
2019,10,19,10,21.97,-1.19,10.39
2019,10,19,11,23.06,-1.63,10.71
2019,10,19,12,23.59,-2.07,10.76
2019,10,19,13,23.86,-2.49,10.68
2019,10,19,14,23.78,-2.84,10.47
2019,10,19,15,23.14,-3.01,10.07
2019,10,19,16,21.53,-2.85,9.34
2019,10,19,17,19.02,-2.94,8.04
2019,10,19,18,18.24,-2.93,7.65
2019,10,19,19,17.37,-2.86,7.26
2019,10,19,20,16.38,-2.69,6.85
2019,10,19,21,15.27,-2.42,6.43
2019,10,19,22,14.33,-2.09,6.12
2019,10,19,23,13.62,-1.56,6.03
2019,10,20,0,13.07,-0.79,6.14
2019,10,20,1,12.68,0.18,6.43
2019,10,20,2,12.16,1.39,6.77
2019,10,20,3,11.68,2.58,7.12
2019,10,20,4,10.96,3.44,7.2
2019,10,20,5,10.48,4.06,7.27
2019,10,20,6,10.56,4.57,7.57
2019,10,20,7,12.12,5.01,8.56
2019,10,20,8,14.7,4.93,9.82
2019,10,20,9,16.06,5.0,10.53
2019,10,20,10,15.98,5.45,10.72
2019,10,20,11,15.67,5.83,10.76
2019,10,20,12,15.2,6.11,10.65
2019,10,20,13,14.67,6.29,10.48
2019,10,20,14,14.29,6.27,10.28
2019,10,20,15,14.09,6.02,10.05
2019,10,20,16,13.71,5.8,9.76
2019,10,20,17,12.15,6.01,9.08
2019,10,20,18,11.02,6.42,8.73
2019,10,20,19,10.22,6.83,8.52
2019,10,20,20,9.65,7.14,8.4
2019,10,20,21,8.89,7.28,8.08
2019,10,20,22,8.01,7.3,7.66
2019,10,20,23,7.63,7.31,7.48
2019,10,21,0,7.47,7.26,7.37
2019,10,21,1,7.41,7.1,7.26
2019,10,21,2,7.23,6.88,7.05
2019,10,21,3,7.05,6.69,6.87
2019,10,21,4,6.82,6.44,6.63
2019,10,21,5,6.69,6.14,6.41
2019,10,21,6,6.65,5.91,6.28
2019,10,21,7,7.51,6.12,6.82
2019,10,21,8,10.31,6.26,8.29
2019,10,21,9,13.97,4.88,9.42
2019,10,21,10,15.97,3.41,9.69
2019,10,21,11,17.38,2.23,9.81
2019,10,21,12,18.2,1.47,9.83
2019,10,21,13,18.52,1.03,9.77
2019,10,21,14,18.09,0.87,9.48
2019,10,21,15,17.23,1.01,9.12
2019,10,21,16,16.13,3.01,9.58
2019,10,21,17,14.55,4.35,9.45
2019,10,21,18,13.63,3.88,8.76
2019,10,21,19,12.67,4.62,8.65
2019,10,21,20,11.76,5.03,8.39
2019,10,21,21,11.03,5.4,8.21
2019,10,21,22,10.43,5.72,8.08
2019,10,21,23,9.83,6.04,7.94
2019,10,22,0,9.35,6.32,7.83
2019,10,22,1,9.08,6.47,7.78
2019,10,22,2,8.91,6.48,7.7
2019,10,22,3,8.85,6.53,7.69
2019,10,22,4,8.78,6.82,7.8
2019,10,22,5,8.54,6.83,7.69
2019,10,22,6,8.43,6.98,7.71
2019,10,22,7,9.13,6.9,8.01
2019,10,22,8,10.64,6.78,8.71
2019,10,22,9,12.56,6.8,9.68
2019,10,22,10,13.99,6.97,10.48
2019,10,22,11,14.68,7.26,10.97
2019,10,22,12,15.09,7.63,11.36
2019,10,22,13,15.44,7.8,11.62
2019,10,22,14,15.36,7.95,11.65
2019,10,22,15,14.81,8.24,11.52
2019,10,22,16,13.94,9.54,11.74
2019,10,22,17,13.17,8.95,11.06
2019,10,22,18,12.89,8.63,10.76
2019,10,22,19,12.16,8.75,10.45
2019,10,22,20,11.51,8.44,9.98
2019,10,22,21,10.59,8.03,9.31
2019,10,22,22,9.83,7.72,8.78
2019,10,22,23,9.53,7.44,8.48
2019,10,23,0,9.6,7.23,8.42
2019,10,23,1,9.75,7.16,8.46
2019,10,23,2,9.66,7.01,8.33
2019,10,23,3,9.42,6.83,8.12
2019,10,23,4,9.12,6.74,7.93
2019,10,23,5,8.74,6.78,7.76
2019,10,23,6,8.47,6.94,7.7
2019,10,23,7,10.94,7.51,9.23
2019,10,23,8,13.48,7.56,10.52
2019,10,23,9,14.93,6.55,10.74
2019,10,23,10,15.67,5.77,10.72
2019,10,23,11,16.23,5.26,10.74
2019,10,23,12,16.83,4.94,10.88
2019,10,23,13,17.36,4.83,11.09
2019,10,23,14,17.04,4.94,10.99
2019,10,23,15,16.33,5.12,10.73
2019,10,23,16,15.03,6.84,10.94
2019,10,23,17,13.23,6.39,9.81
2019,10,23,18,12.87,5.64,9.25
2019,10,23,19,12.19,5.75,8.97
2019,10,23,20,11.2,6.04,8.62
2019,10,23,21,10.09,6.26,8.18
2019,10,23,22,9.26,6.24,7.75
2019,10,23,23,8.59,6.08,7.33
2019,10,24,0,8.15,5.9,7.03
2019,10,24,1,8.03,5.77,6.9
2019,10,24,2,7.95,5.75,6.85
2019,10,24,3,7.99,5.85,6.92
2019,10,24,4,8.01,6.04,7.02
2019,10,24,5,7.88,6.29,7.08
2019,10,24,6,7.83,6.57,7.2
2019,10,24,7,9.42,7.05,8.23
2019,10,24,8,12.87,6.13,9.5
2019,10,24,9,15.56,5.16,10.37
2019,10,24,10,16.59,4.82,10.71
2019,10,24,11,17.12,4.56,10.83
2019,10,24,12,17.44,4.27,10.86
2019,10,24,13,17.05,4.04,10.55
2019,10,24,14,16.53,3.91,10.22
2019,10,24,15,15.81,3.9,9.86
2019,10,24,16,14.31,5.62,9.97
2019,10,24,17,12.22,6.33,9.27
2019,10,24,18,11.6,6.36,8.98
2019,10,24,19,11.26,6.61,8.94
2019,10,24,20,10.66,6.52,8.59
2019,10,24,21,9.87,6.7,8.29
2019,10,24,22,9.23,7.0,8.12
2019,10,24,23,8.77,6.83,7.8
2019,10,25,0,8.21,6.64,7.43
2019,10,25,1,7.73,6.47,7.1
2019,10,25,2,7.45,6.4,6.92
2019,10,25,3,7.39,6.41,6.9
2019,10,25,4,7.42,6.44,6.94
2019,10,25,5,7.23,6.48,6.85
2019,10,25,6,7.12,6.59,6.86
2019,10,25,7,9.32,6.93,8.12
2019,10,25,8,12.14,6.37,9.26
2019,10,25,9,15.1,4.88,9.99
2019,10,25,10,16.95,3.82,10.38
2019,10,25,11,17.52,2.76,10.15
2019,10,25,12,17.7,2.15,9.93
2019,10,25,13,16.76,2.33,9.55
2019,10,25,14,15.61,3.27,9.44
2019,10,25,15,14.15,5.07,9.62
2019,10,25,16,12.61,6.3,9.45
2019,10,25,17,11.08,6.73,8.9
2019,10,25,18,10.34,6.94,8.65
2019,10,25,19,9.93,7.17,8.55
2019,10,25,20,9.68,7.33,8.5
2019,10,25,21,9.58,7.47,8.52
2019,10,25,22,9.36,7.71,8.54
2019,10,25,23,9.19,7.63,8.4
2019,10,26,0,8.88,7.43,8.15
2019,10,26,1,8.44,7.12,7.77
2019,10,26,2,7.99,6.72,7.36
2019,10,26,3,7.46,6.33,6.9
2019,10,26,4,6.83,5.93,6.38
2019,10,26,5,6.43,5.64,6.04
2019,10,26,6,6.55,5.5,6.02
2019,10,26,7,7.86,5.01,6.43
2019,10,26,8,9.4,4.61,7.01
2019,10,26,9,10.86,4.56,7.71
2019,10,26,10,12.38,4.58,8.48
2019,10,26,11,13.71,4.56,9.14
2019,10,26,12,14.65,4.55,9.59
2019,10,26,13,14.97,4.42,9.69
2019,10,26,14,14.63,4.26,9.44
2019,10,26,15,13.9,4.29,9.09
2019,10,26,16,12.62,6.3,9.47
2019,10,26,17,10.86,6.99,8.92
2019,10,26,18,10.33,6.07,8.19
2019,10,26,19,9.87,5.48,7.68
2019,10,26,20,9.37,5.22,7.3
2019,10,26,21,8.74,4.97,6.86
2019,10,26,22,8.08,4.85,6.47
2019,10,26,23,7.58,4.84,6.21
2019,10,27,0,7.3,4.82,6.06
2019,10,27,1,7.08,4.81,5.94
2019,10,27,2,6.73,4.83,5.78
2019,10,27,3,6.24,4.91,5.58
2019,10,27,4,5.67,5.0,5.33
2019,10,27,5,4.97,5.12,5.05
2019,10,27,6,4.97,5.33,5.15
2019,10,27,7,7.33,5.66,6.49
2019,10,27,8,9.75,5.76,7.76
2019,10,27,9,11.6,5.23,8.41
2019,10,27,10,12.98,4.48,8.73
2019,10,27,11,14.02,3.91,8.97
2019,10,27,12,14.41,3.59,9.0
2019,10,27,13,14.23,3.45,8.83
2019,10,27,14,13.52,3.51,8.51
2019,10,27,15,12.67,3.8,8.23
2019,10,27,16,11.59,4.57,8.08
2019,10,27,17,10.24,5.48,7.86
2019,10,27,18,9.58,5.95,7.76
2019,10,27,19,8.98,6.44,7.71
2019,10,27,20,8.54,6.73,7.63
2019,10,27,21,8.3,6.93,7.62
2019,10,27,22,8.16,6.99,7.58
2019,10,27,23,7.87,6.92,7.4
2019,10,28,0,7.54,6.8,7.16
2019,10,28,1,7.3,6.61,6.95
2019,10,28,2,7.14,6.42,6.78
2019,10,28,3,7.11,6.33,6.73
2019,10,28,4,7.02,6.33,6.68
2019,10,28,5,6.93,6.35,6.64
2019,10,28,6,7.05,6.44,6.74
2019,10,28,7,8.09,6.55,7.33
2019,10,28,8,9.61,6.36,7.98
2019,10,28,9,11.1,5.79,8.44
2019,10,28,10,12.12,5.22,8.67
2019,10,28,11,13.02,4.67,8.84
2019,10,28,12,13.62,4.23,8.93
2019,10,28,13,14.33,3.99,9.16
2019,10,28,14,14.2,3.92,9.06
2019,10,28,15,13.32,4.31,8.81
2019,10,28,16,11.91,5.68,8.8
2019,10,28,17,10.53,6.44,8.48
2019,10,28,18,9.97,6.56,8.26
2019,10,28,19,9.42,6.64,8.03
2019,10,28,20,8.87,6.65,7.76
2019,10,28,21,8.44,6.65,7.55
2019,10,28,22,8.04,6.62,7.33
2019,10,28,23,7.69,6.58,7.14
2019,10,29,0,7.43,6.55,6.99
2019,10,29,1,7.08,6.51,6.8
2019,10,29,2,6.72,6.51,6.61
2019,10,29,3,6.63,6.53,6.58
2019,10,29,4,6.55,6.55,6.55
2019,10,29,5,6.52,6.54,6.53
2019,10,29,6,6.57,6.56,6.56
2019,10,29,7,8.64,6.39,7.51
2019,10,29,8,10.44,5.54,7.99
2019,10,29,9,12.16,4.8,8.48
2019,10,29,10,14.1,3.77,8.94
2019,10,29,11,15.5,2.96,9.23
2019,10,29,12,16.55,2.33,9.44
2019,10,29,13,17.19,1.73,9.47
2019,10,29,14,17.23,1.3,9.26
2019,10,29,15,16.58,1.03,8.81
2019,10,29,16,14.55,1.81,8.18
2019,10,29,17,11.31,2.59,6.95
2019,10,29,18,10.15,2.39,6.27
2019,10,29,19,9.44,2.23,5.83
2019,10,29,20,8.58,2.04,5.31
2019,10,29,21,7.83,2.08,4.95
2019,10,29,22,7.01,2.3,4.65
2019,10,29,23,6.22,2.7,4.46
2019,10,30,0,5.58,3.12,4.35
2019,10,30,1,5.23,3.38,4.3
2019,10,30,2,5.01,3.49,4.25
2019,10,30,3,4.53,3.48,4.01
2019,10,30,4,4.15,3.48,3.82
2019,10,30,5,4.04,3.55,3.8
2019,10,30,6,3.98,3.69,3.83
2019,10,30,7,6.9,4.21,5.55
2019,10,30,8,10.0,4.25,7.12
2019,10,30,9,11.52,4.11,7.81
2019,10,30,10,12.3,4.19,8.25
2019,10,30,11,13.04,3.94,8.49
2019,10,30,12,13.51,3.56,8.54
2019,10,30,13,13.77,3.2,8.49
2019,10,30,14,13.69,2.85,8.26
2019,10,30,15,13.04,2.63,7.83
2019,10,30,16,11.4,2.93,7.16
2019,10,30,17,8.69,3.23,5.96
2019,10,30,18,7.44,3.08,5.26
2019,10,30,19,6.48,3.08,4.78
2019,10,30,20,5.73,3.16,4.44
2019,10,30,21,5.11,3.21,4.16
2019,10,30,22,4.54,3.23,3.88
2019,10,30,23,3.99,3.24,3.62
2019,10,31,0,3.48,3.25,3.37
2019,10,31,1,3.01,3.26,3.14
2019,10,31,2,2.6,3.28,2.94
2019,10,31,3,2.26,3.32,2.79
2019,10,31,4,1.99,3.33,2.66
2019,10,31,5,2.06,3.19,2.62
2019,10,31,6,2.88,2.83,2.86
2019,10,31,7,3.48,2.58,3.03
2019,10,31,8,4.88,3.12,4.01
2019,10,31,9,8.22,3.72,5.97
2019,10,31,10,11.87,2.83,7.35
2019,10,31,11,14.05,1.83,7.94
2019,10,31,12,15.36,1.03,8.19
2019,10,31,13,16.01,0.25,8.13
2019,10,31,14,16.08,-0.46,7.8
2019,10,31,15,15.51,-0.9,7.3
2019,10,31,16,13.47,1.8,7.63
2019,10,31,17,11.15,0.51,5.83
2019,10,31,18,10.48,0.42,5.45
2019,10,31,19,9.73,0.26,4.99
2019,10,31,20,8.94,-0.07,4.43
2019,10,31,21,7.94,-0.38,3.78
2019,10,31,22,6.92,-0.48,3.23
2019,10,31,23,5.9,-0.49,2.7
2019,11,1,0,5.11,-0.46,2.33
2019,11,1,1,4.47,-0.43,2.01
2019,11,1,2,3.94,-0.41,1.76
2019,11,1,3,3.59,-0.35,1.62
2019,11,1,4,3.4,-0.24,1.58
2019,11,1,5,3.34,-0.06,1.64
2019,11,1,6,3.3,0.19,1.75
2019,11,1,7,5.6,0.98,3.29
2019,11,1,8,8.57,1.5,5.04
2019,11,1,9,12.53,0.52,6.53
2019,11,1,10,14.19,-0.53,6.83
2019,11,1,11,15.44,-1.36,7.04
2019,11,1,12,16.35,-2.01,7.17
2019,11,1,13,16.8,-2.42,7.19
2019,11,1,14,16.76,-2.71,7.02
2019,11,1,15,16.08,-2.76,6.65
2019,11,1,16,13.34,0.67,7.01
2019,11,1,17,10.55,-0.35,5.1
2019,11,1,18,9.69,-0.92,4.38
2019,11,1,19,8.6,-1.2,3.7
2019,11,1,20,7.44,-1.39,3.02
2019,11,1,21,6.43,-1.57,2.43
2019,11,1,22,5.58,-1.67,1.96
2019,11,1,23,4.86,-1.65,1.6
2019,11,2,0,4.37,-1.55,1.41
2019,11,2,1,4.05,-1.38,1.33
2019,11,2,2,3.65,-1.17,1.24
2019,11,2,3,3.19,-0.89,1.15
2019,11,2,4,2.7,-0.59,1.05
2019,11,2,5,2.08,-0.23,0.93
2019,11,2,6,1.82,0.21,1.01
2019,11,2,7,5.48,1.11,3.3
2019,11,2,8,8.97,1.4,5.19
2019,11,2,9,12.27,-0.41,5.93
2019,11,2,10,14.19,-2.95,5.62
2019,11,2,11,15.53,-4.6,5.47
2019,11,2,12,16.26,-5.38,5.44
2019,11,2,13,16.42,-5.46,5.48
2019,11,2,14,16.05,-4.8,5.62
2019,11,2,15,15.09,-3.47,5.81
2019,11,2,16,12.53,-1.26,5.63
2019,11,2,17,8.76,0.09,4.43
2019,11,2,18,7.73,0.39,4.06
2019,11,2,19,6.87,0.53,3.7
2019,11,2,20,6.09,0.7,3.4
2019,11,2,21,5.48,0.83,3.15
2019,11,2,22,4.91,0.91,2.91
2019,11,2,23,4.38,0.97,2.67
2019,11,3,0,3.97,1.04,2.51
